Pixel,Thickness (nm),
174306.000000,240.006180,
174320.000000,217.334839,
174351.000000,240.006180,
174391.000000,320.208191,
174413.000000,192.004944,
174424.000000,169.710007,
174458.000000,334.289948,
174483.000000,307.357910,
174489.000000,346.141846,
174512.000000,192.004944,
174525.000000,169.710007,
174526.000000,197.914169,
174527.000000,227.689850,
174547.000000,144.003708,
174580.000000,227.689850,
174584.000000,214.668060,
174602.000000,169.710007,
174613.000000,96.002472,
174632.000000,75.896622,
174647.000000,96.002472,
174681.000000,33.942001,
174697.000000,197.914169,
174732.000000,265.095490,
174753.000000,240.006180,
174757.000000,290.000580,
174784.000000,265.095490,
174803.000000,258.494568,
174827.000000,217.334839,
174837.000000,96.002472,
174844.000000,107.334030,
174869.000000,339.420013,
174888.000000,96.002472,
174903.000000,173.070923,
174917.000000,75.896622,
174933.000000,240.006180,
174937.000000,247.101486,
174956.000000,96.002472,
174967.000000,273.649139,
174986.000000,173.070923,
174998.000000,122.379623,
175009.000000,169.710007,
175027.000000,240.006180,
175037.000000,139.946442,
175084.000000,151.793243,
175102.000000,96.002472,
175124.000000,197.914169,
175160.000000,96.002472,
175179.000000,151.793243,
175180.000000,182.783264,
175183.000000,247.101486,
175212.000000,197.914169,
175226.000000,182.783264,
175229.000000,237.593994,
175254.000000,96.002472,
175278.000000,214.668060,
175330.000000,265.095490,
175343.000000,227.689850,
175416.000000,303.586487,
175436.000000,192.004944,
175449.000000,169.710007,
175458.000000,144.003708,
175459.000000,169.710007,
175460.000000,192.004944,
175461.000000,214.668060,
175507.000000,305.477997,
175513.000000,312.929779,
175536.000000,217.334839,
175548.000000,169.710007,
175553.000000,258.494568,
175572.000000,151.793243,
175604.000000,214.668060,
175609.000000,197.914169,
175627.000000,151.793243,
175637.000000,122.379623,
175656.000000,96.002472,
175672.000000,75.896622,
175721.000000,182.783264,
175756.000000,288.007416,
175776.000000,203.651993,
175781.000000,258.494568,
175809.000000,265.095490,
175851.000000,197.914169,
175862.000000,96.002472,
175868.000000,122.379623,
175894.000000,336.008667,
175913.000000,107.334030,
175927.000000,173.070923,
175940.000000,75.896622,
175958.000000,271.536011,
175961.000000,273.649139,
175979.000000,75.896622,
175991.000000,258.494568,
176010.000000,182.783264,
176022.000000,144.003708,
176031.000000,122.379623,
176032.000000,151.793243,
176039.000000,217.334839,
176052.000000,244.759247,
176058.000000,206.461136,
176059.000000,182.783264,
176060.000000,151.793243,
176069.000000,33.942001,
176084.000000,197.914169,
176088.000000,135.768005,
176107.000000,144.003708,
176126.000000,75.896622,
176135.000000,101.825996,
176136.000000,75.896622,
176148.000000,214.668060,
176180.000000,107.334030,
176181.000000,101.825996,
176182.000000,107.334030,
176183.000000,107.334030,
176202.000000,144.003708,
176208.000000,227.689850,
176217.000000,247.101486,
176219.000000,217.334839,
176220.000000,197.914169,
176235.000000,182.783264,
176250.000000,169.710007,
176253.000000,206.461136,
176278.000000,107.334030,
176293.000000,206.461136,
176302.000000,247.101486,
176328.000000,217.334839,
176329.000000,197.914169,
176330.000000,182.783264,
176331.000000,151.793243,
176332.000000,122.379623,
176354.000000,291.980133,
176366.000000,247.101486,
176401.000000,240.006180,
176402.000000,217.334839,
176403.000000,197.914169,
176404.000000,182.783264,
176405.000000,169.710007,
176406.000000,151.793243,
176407.000000,139.946442,
176441.000000,291.980133,
176459.000000,192.004944,
176480.000000,139.946442,
176481.000000,151.793243,
176486.000000,227.689850,
176531.000000,273.649139,
176538.000000,290.000580,
176560.000000,244.759247,
176571.000000,182.783264,
176577.000000,227.689850,
176597.000000,169.710007,
176627.000000,173.070923,
176633.000000,182.783264,
176652.000000,144.003708,
176661.000000,139.946442,
176681.000000,96.002472,
176696.000000,96.002472,
176730.000000,33.942001,
176745.000000,173.070923,
176781.000000,273.649139,
176799.000000,169.710007,
176806.000000,244.759247,
176834.000000,265.095490,
176850.000000,265.095490,
176852.000000,244.759247,
176853.000000,227.689850,
176854.000000,197.914169,
176855.000000,169.710007,
176856.000000,144.003708,
176857.000000,122.379623,
176875.000000,182.783264,
176887.000000,107.334030,
176891.000000,139.946442,
176918.000000,339.420013,
176938.000000,96.002472,
176952.000000,169.710007,
176964.000000,96.002472,
176983.000000,305.477997,
176985.000000,291.980133,
177002.000000,75.896622,
177016.000000,265.095490,
177034.000000,197.914169,
177046.000000,169.710007,
177054.000000,122.379623,
177063.000000,192.004944,
177077.000000,258.494568,
177081.000000,240.006180,
177093.000000,48.001236,
177108.000000,169.710007,
177113.000000,107.334030,
177126.000000,75.896622,
177128.000000,107.334030,
177129.000000,122.379623,
177130.000000,144.003708,
177151.000000,75.896622,
177156.000000,122.379623,
177161.000000,75.896622,
177172.000000,227.689850,
177203.000000,96.002472,
177225.000000,151.793243,
177233.000000,217.334839,
177234.000000,240.006180,
177240.000000,273.649139,
177245.000000,214.668060,
177258.000000,169.710007,
177274.000000,151.793243,
177278.000000,182.783264,
177303.000000,96.002472,
177317.000000,173.070923,
177350.000000,240.006180,
177357.000000,122.379623,
177372.000000,279.892883,
177373.000000,312.929779,
177375.000000,379.483093,
177376.000000,360.808411,
177378.000000,320.208191,
177389.000000,273.649139,
177466.000000,288.007416,
177479.000000,173.070923,
177480.000000,182.783264,
177481.000000,197.914169,
177499.000000,197.914169,
177500.000000,182.783264,
177501.000000,173.070923,
177503.000000,169.710007,
177511.000000,217.334839,
177526.000000,291.980133,
177527.000000,320.208191,
177530.000000,373.362000,
177554.000000,247.101486,
177563.000000,273.649139,
177584.000000,273.649139,
177592.000000,203.651993,
177593.000000,203.651993,
177594.000000,197.914169,
177602.000000,217.334839,
177621.000000,197.914169,
177651.000000,169.710007,
177658.000000,169.710007,
177677.000000,151.793243,
177685.000000,151.793243,
177706.000000,107.334030,
177769.000000,169.710007,
177805.000000,265.095490,
177822.000000,139.946442,
177830.000000,214.668060,
177859.000000,273.649139,
177873.000000,265.095490,
177882.000000,122.379623,
177883.000000,96.002472,
177884.000000,75.896622,
177899.000000,169.710007,
177914.000000,151.793243,
177943.000000,291.980133,
177944.000000,273.649139,
177945.000000,258.494568,
177946.000000,244.759247,
177947.000000,227.689850,
177948.000000,197.914169,
177949.000000,169.710007,
177950.000000,139.946442,
177962.000000,96.002472,
177976.000000,182.783264,
177988.000000,75.896622,
178025.000000,75.896622,
178041.000000,273.649139,
178059.000000,192.004944,
178060.000000,169.710007,
178061.000000,144.003708,
178062.000000,122.379623,
178063.000000,107.334030,
178064.000000,101.825996,
178065.000000,107.334030,
178066.000000,122.379623,
178067.000000,139.946442,
178068.000000,151.793243,
178069.000000,169.710007,
178071.000000,169.710007,
178072.000000,151.793243,
178073.000000,139.946442,
178075.000000,135.768005,
178076.000000,135.768005,
178077.000000,139.946442,
178087.000000,169.710007,
178102.000000,279.892883,
178104.000000,271.536011,
178118.000000,48.001236,
178131.000000,151.793243,
178138.000000,96.002472,
178147.000000,67.884003,
178148.000000,75.896622,
178149.000000,96.002472,
178151.000000,107.334030,
178175.000000,48.001236,
178180.000000,96.002472,
178186.000000,75.896622,
178197.000000,214.668060,
178198.000000,182.783264,
178199.000000,151.793243,
178226.000000,96.002472,
178248.000000,169.710007,
178259.000000,240.006180,
178260.000000,265.095490,
178263.000000,273.649139,
178270.000000,217.334839,
178282.000000,192.004944,
178298.000000,139.946442,
178303.000000,169.710007,
178327.000000,107.334030,
178340.000000,151.793243,
178374.000000,217.334839,
178382.000000,122.379623,
178395.000000,258.494568,
178413.000000,305.477997,
178447.000000,258.494568,
178490.000000,312.929779,
178500.000000,203.651993,
178501.000000,203.651993,
178502.000000,203.651993,
178506.000000,182.783264,
178522.000000,173.070923,
178526.000000,151.793243,
178536.000000,217.334839,
178549.000000,288.007416,
178555.000000,341.112854,
178578.000000,214.668060,
178588.000000,265.095490,
178609.000000,290.000580,
178610.000000,273.649139,
178611.000000,258.494568,
178612.000000,244.759247,
178613.000000,227.689850,
178614.000000,214.668060,
178615.000000,206.461136,
178626.000000,192.004944,
178646.000000,214.668060,
178647.000000,206.461136,
178648.000000,203.651993,
178649.000000,206.461136,
178650.000000,214.668060,
178651.000000,192.004944,
178674.000000,139.946442,
178683.000000,169.710007,
178701.000000,169.710007,
178708.000000,197.914169,
178730.000000,139.946442,
178743.000000,96.002472,
178779.000000,33.942001,
178793.000000,151.793243,
178830.000000,258.494568,
178845.000000,122.379623,
178855.000000,197.914169,
178884.000000,290.000580,
178896.000000,265.095490,
178909.000000,75.896622,
178923.000000,144.003708,
178960.000000,173.070923,
178961.000000,206.461136,
178962.000000,240.006180,
178963.000000,258.494568,
178964.000000,273.649139,
178965.000000,291.980133,
178975.000000,122.379623,
178976.000000,96.002472,
178987.000000,96.002472,
179000.000000,197.914169,
179012.000000,67.884003,
179031.000000,307.357910,
179049.000000,96.002472,
179066.000000,258.494568,
179067.000000,227.689850,
179081.000000,217.334839,
179094.000000,169.710007,
179098.000000,139.946442,
179111.000000,151.793243,
179142.000000,75.896622,
179154.000000,144.003708,
179163.000000,96.002472,
179169.000000,96.002472,
179170.000000,75.896622,
179200.000000,67.884003,
179203.000000,107.334030,
179211.000000,75.896622,
179212.000000,75.896622,
179224.000000,144.003708,
179248.000000,101.825996,
179249.000000,96.002472,
179271.000000,169.710007,
179295.000000,214.668060,
179296.000000,192.004944,
179305.000000,192.004944,
179322.000000,107.334030,
179327.000000,144.003708,
179351.000000,107.334030,
179364.000000,122.379623,
179373.000000,240.006180,
179397.000000,227.689850,
179407.000000,122.379623,
179418.000000,244.759247,
179436.000000,339.420013,
179471.000000,240.006180,
179516.000000,303.586487,
179517.000000,290.000580,
179518.000000,273.649139,
179519.000000,258.494568,
179520.000000,244.759247,
179521.000000,227.689850,
179522.000000,214.668060,
179523.000000,197.914169,
179530.000000,173.070923,
179546.000000,169.710007,
179561.000000,227.689850,
179562.000000,258.494568,
179572.000000,291.980133,
179580.000000,312.929779,
179601.000000,197.914169,
179613.000000,265.095490,
179651.000000,192.004944,
179676.000000,192.004944,
179698.000000,122.379623,
179708.000000,169.710007,
179726.000000,182.783264,
179732.000000,217.334839,
179755.000000,151.793243,
179766.000000,96.002472,
179818.000000,151.793243,
179833.000000,107.334030,
179855.000000,244.759247,
179868.000000,122.379623,
179879.000000,169.710007,
179909.000000,303.586487,
179919.000000,273.649139,
179934.000000,75.896622,
179946.000000,144.003708,
179960.000000,151.793243,
179983.000000,151.793243,
179990.000000,265.095490,
180001.000000,96.002472,
180012.000000,96.002472,
180024.000000,214.668060,
180036.000000,67.884003,
180054.000000,279.892883,
180058.000000,320.208191,
180072.000000,96.002472,
180092.000000,217.334839,
180104.000000,217.334839,
180118.000000,151.793243,
180135.000000,139.946442,
180152.000000,279.892883,
180166.000000,96.002472,
180177.000000,139.946442,
180188.000000,96.002472,
180192.000000,96.002472,
180224.000000,48.001236,
180227.000000,101.825996,
180237.000000,101.825996,
180238.000000,107.334030,
180239.000000,122.379623,
180240.000000,144.003708,
180241.000000,169.710007,
180249.000000,151.793243,
180271.000000,139.946442,
180291.000000,192.004944,
180293.000000,197.914169,
180294.000000,169.710007,
180309.000000,244.759247,
180321.000000,197.914169,
180329.000000,217.334839,
180345.000000,96.002472,
180352.000000,144.003708,
180376.000000,107.334030,
180387.000000,122.379623,
180397.000000,217.334839,
180420.000000,240.006180,
180432.000000,122.379623,
180441.000000,240.006180,
180459.000000,373.362000,
180494.000000,206.461136,
180538.000000,336.008667,
180554.000000,139.946442,
180570.000000,139.946442,
180587.000000,273.649139,
180595.000000,303.586487,
180605.000000,290.000580,
180624.000000,192.004944,
180638.000000,265.095490,
180675.000000,169.710007,
180701.000000,192.004944,
180721.000000,122.379623,
180733.000000,169.710007,
180751.000000,197.914169,
180752.000000,227.689850,
180789.000000,107.334030,
180843.000000,144.003708,
180857.000000,135.768005,
180880.000000,240.006180,
180891.000000,122.379623,
180903.000000,144.003708,
180934.000000,320.208191,
180959.000000,75.896622,
180970.000000,122.379623,
180984.000000,169.710007,
181005.000000,122.379623,
181006.000000,144.003708,
181014.000000,240.006180,
181026.000000,96.002472,
181037.000000,96.002472,
181060.000000,75.896622,
181077.000000,258.494568,
181083.000000,312.929779,
181095.000000,107.334030,
181117.000000,217.334839,
181127.000000,217.334839,
181142.000000,139.946442,
181159.000000,122.379623,
181176.000000,290.000580,
181190.000000,101.825996,
181200.000000,122.379623,
181213.000000,107.334030,
181215.000000,96.002472,
181248.000000,33.942001,
181251.000000,101.825996,
181266.000000,192.004944,
181274.000000,144.003708,
181288.000000,288.007416,
181289.000000,265.095490,
181290.000000,244.759247,
181291.000000,227.689850,
181292.000000,214.668060,
181293.000000,182.783264,
181294.000000,151.793243,
181333.000000,217.334839,
181346.000000,214.668060,
181352.000000,227.689850,
181369.000000,75.896622,
181376.000000,122.379623,
181401.000000,96.002472,
181410.000000,122.379623,
181422.000000,227.689850,
181443.000000,227.689850,
181457.000000,122.379623,
181458.000000,151.793243,
181464.000000,240.006180,
181483.000000,374.901642,
181518.000000,197.914169,
181561.000000,336.008667,
181579.000000,122.379623,
181593.000000,122.379623,
181612.000000,290.000580,
181618.000000,322.002075,
181630.000000,273.649139,
181647.000000,197.914169,
181663.000000,265.095490,
181700.000000,182.783264,
181726.000000,182.783264,
181744.000000,122.379623,
181758.000000,169.710007,
181777.000000,247.101486,
181813.000000,135.768005,
181868.000000,144.003708,
181881.000000,139.946442,
181905.000000,240.006180,
181914.000000,139.946442,
181928.000000,144.003708,
181958.000000,349.454285,
181960.000000,322.002075,
181961.000000,312.929779,
181962.000000,307.357910,
181963.000000,305.477997,
181964.000000,307.357910,
181966.000000,322.002075,
181984.000000,75.896622,
181993.000000,139.946442,
182008.000000,192.004944,
182028.000000,122.379623,
182038.000000,217.334839,
182050.000000,75.896622,
182062.000000,107.334030,
182073.000000,217.334839,
182083.000000,96.002472,
182100.000000,244.759247,
182108.000000,312.929779,
182119.000000,135.768005,
182142.000000,217.334839,
182150.000000,217.334839,
182166.000000,122.379623,
182183.000000,96.002472,
182214.000000,107.334030,
182224.000000,144.003708,
182272.000000,48.001236,
182276.000000,75.896622,
182290.000000,169.710007,
182299.000000,144.003708,
182300.000000,169.710007,
182340.000000,169.710007,
182357.000000,192.004944,
182371.000000,227.689850,
182375.000000,247.101486,
182392.000000,67.884003,
182401.000000,139.946442,
182412.000000,33.942001,
182426.000000,96.002472,
182433.000000,122.379623,
182447.000000,244.759247,
182467.000000,227.689850,
182483.000000,173.070923,
182484.000000,206.461136,
182485.000000,214.668060,
182486.000000,227.689850,
182541.000000,169.710007,
182577.000000,151.793243,
182578.000000,182.783264,
182579.000000,214.668060,
182580.000000,244.759247,
182581.000000,273.649139,
182582.000000,291.980133,
182583.000000,312.929779,
182604.000000,101.825996,
182615.000000,75.896622,
182616.000000,107.334030,
182637.000000,312.929779,
182641.000000,303.586487,
182655.000000,258.494568,
182670.000000,182.783264,
182688.000000,265.095490,
182724.000000,173.070923,
182751.000000,169.710007,
182767.000000,107.334030,
182782.000000,182.783264,
182804.000000,237.593994,
182826.000000,135.768005,
182827.000000,169.710007,
182829.000000,197.914169,
182830.000000,197.914169,
182837.000000,139.946442,
182893.000000,144.003708,
182905.000000,151.793243,
182930.000000,240.006180,
182937.000000,169.710007,
182953.000000,139.946442,
182990.000000,290.000580,
183009.000000,75.896622,
183016.000000,122.379623,
183032.000000,217.334839,
183051.000000,122.379623,
183062.000000,197.914169,
183087.000000,135.768005,
183098.000000,217.334839,
183107.000000,122.379623,
183122.000000,197.914169,
183123.000000,227.689850,
183133.000000,312.929779,
183143.000000,139.946442,
183167.000000,227.689850,
183173.000000,227.689850,
183190.000000,107.334030,
183206.000000,101.825996,
183226.000000,240.006180,
183227.000000,217.334839,
183228.000000,197.914169,
183229.000000,169.710007,
183230.000000,144.003708,
183231.000000,122.379623,
183232.000000,96.002472,
183238.000000,122.379623,
183247.000000,151.793243,
183262.000000,101.825996,
183288.000000,144.003708,
183295.000000,48.001236,
183300.000000,96.002472,
183314.000000,144.003708,
183325.000000,169.710007,
183364.000000,151.793243,
183381.000000,169.710007,
183416.000000,48.001236,
183426.000000,122.379623,
183436.000000,48.001236,
183450.000000,122.379623,
183456.000000,122.379623,
183471.000000,227.689850,
183491.000000,214.668060,
183531.000000,379.483093,
183532.000000,354.364899,
183533.000000,322.002075,
183534.000000,290.000580,
183564.000000,135.768005,
183599.000000,122.379623,
183600.000000,144.003708,
183608.000000,312.929779,
183629.000000,75.896622,
183638.000000,75.896622,
183664.000000,291.980133,
183680.000000,244.759247,
183713.000000,273.649139,
183719.000000,247.101486,
183720.000000,258.494568,
183721.000000,273.649139,
183722.000000,291.980133,
183748.000000,169.710007,
183776.000000,169.710007,
183790.000000,96.002472,
183807.000000,169.710007,
183829.000000,203.651993,
183848.000000,75.896622,
183849.000000,107.334030,
183855.000000,197.914169,
183860.000000,182.783264,
183917.000000,169.710007,
183927.000000,192.004944,
183928.000000,169.710007,
183954.000000,265.095490,
183960.000000,203.651993,
183977.000000,122.379623,
184005.000000,312.929779,
184015.000000,273.649139,
184034.000000,75.896622,
184039.000000,122.379623,
184055.000000,217.334839,
184074.000000,122.379623,
184086.000000,182.783264,
184123.000000,217.334839,
184131.000000,151.793243,
184145.000000,182.783264,
184158.000000,312.929779,
184166.000000,182.783264,
184192.000000,240.006180,
184196.000000,247.101486,
184214.000000,96.002472,
184230.000000,96.002472,
184249.000000,244.759247,
184257.000000,107.334030,
184258.000000,101.825996,
184270.000000,169.710007,
184286.000000,101.825996,
184312.000000,169.710007,
184319.000000,75.896622,
184324.000000,101.825996,
184338.000000,122.379623,
184350.000000,169.710007,
184351.000000,192.004944,
184352.000000,217.334839,
184353.000000,240.006180,
184354.000000,265.095490,
184355.000000,288.007416,
184356.000000,312.929779,
184389.000000,139.946442,
184404.000000,169.710007,
184419.000000,206.461136,
184450.000000,139.946442,
184461.000000,48.001236,
184475.000000,139.946442,
184479.000000,139.946442,
184515.000000,206.461136,
184534.000000,217.334839,
184559.000000,273.649139,
184560.000000,244.759247,
184561.000000,214.668060,
184587.000000,107.334030,
184622.000000,122.379623,
184632.000000,288.007416,
184654.000000,75.896622,
184661.000000,75.896622,
184705.000000,240.006180,
184713.000000,135.768005,
184714.000000,139.946442,
184715.000000,151.793243,
184716.000000,169.710007,
184741.000000,271.536011,
184742.000000,273.649139,
184747.000000,291.980133,
184772.000000,169.710007,
184801.000000,169.710007,
184814.000000,96.002472,
184832.000000,151.793243,
184849.000000,197.914169,
184854.000000,173.070923,
184855.000000,139.946442,
184871.000000,75.896622,
184880.000000,192.004944,
184884.000000,197.914169,
184942.000000,182.783264,
184950.000000,192.004944,
184979.000000,273.649139,
184983.000000,237.593994,
185002.000000,139.946442,
185028.000000,312.929779,
185039.000000,244.759247,
185059.000000,101.825996,
185063.000000,144.003708,
185079.000000,244.759247,
185097.000000,139.946442,
185110.000000,169.710007,
185148.000000,217.334839,
185155.000000,169.710007,
185168.000000,169.710007,
185183.000000,312.929779,
185190.000000,197.914169,
185217.000000,240.006180,
185219.000000,273.649139,
185237.000000,96.002472,
185253.000000,96.002472,
185273.000000,227.689850,
185283.000000,107.334030,
185284.000000,122.379623,
185285.000000,144.003708,
185287.000000,182.783264,
185293.000000,182.783264,
185311.000000,75.896622,
185337.000000,169.710007,
185342.000000,101.825996,
185348.000000,107.334030,
185362.000000,107.334030,
185413.000000,135.768005,
185428.000000,144.003708,
185442.000000,169.710007,
185475.000000,122.379623,
185485.000000,67.884003,
185499.000000,169.710007,
185503.000000,169.710007,
185539.000000,203.651993,
185558.000000,192.004944,
185576.000000,367.138885,
185586.000000,197.914169,
185610.000000,96.002472,
185645.000000,139.946442,
185656.000000,265.095490,
185679.000000,75.896622,
185680.000000,75.896622,
185684.000000,96.002472,
185705.000000,173.070923,
185706.000000,206.461136,
185707.000000,240.006180,
185708.000000,258.494568,
185709.000000,273.649139,
185731.000000,217.334839,
185732.000000,197.914169,
185733.000000,182.783264,
185734.000000,169.710007,
185735.000000,151.793243,
185736.000000,139.946442,
185741.000000,169.710007,
185763.000000,290.000580,
185764.000000,279.892883,
185771.000000,273.649139,
185797.000000,139.946442,
185826.000000,169.710007,
185837.000000,96.002472,
185856.000000,169.710007,
185873.000000,169.710007,
185880.000000,122.379623,
185894.000000,96.002472,
185905.000000,192.004944,
185906.000000,217.334839,
185908.000000,214.668060,
185967.000000,206.461136,
185972.000000,227.689850,
185973.000000,197.914169,
186004.000000,290.000580,
186006.000000,273.649139,
186027.000000,122.379623,
186051.000000,312.929779,
186064.000000,227.689850,
186065.000000,240.006180,
186084.000000,135.768005,
186103.000000,273.649139,
186120.000000,144.003708,
186134.000000,151.793243,
186173.000000,227.689850,
186179.000000,192.004944,
186191.000000,169.710007,
186208.000000,312.929779,
186213.000000,244.759247,
186260.000000,75.896622,
186276.000000,96.002472,
186296.000000,247.101486,
186312.000000,206.461136,
186316.000000,206.461136,
186335.000000,96.002472,
186362.000000,169.710007,
186365.000000,135.768005,
186372.000000,122.379623,
186386.000000,96.002472,
186437.000000,139.946442,
186452.000000,122.379623,
186465.000000,135.768005,
186499.000000,135.768005,
186509.000000,67.884003,
186524.000000,182.783264,
186526.000000,203.651993,
186543.000000,203.651993,
186545.000000,214.668060,
186563.000000,203.651993,
186582.000000,169.710007,
186600.000000,339.420013,
186611.000000,192.004944,
186633.000000,75.896622,
186668.000000,144.003708,
186680.000000,244.759247,
186705.000000,96.002472,
186727.000000,122.379623,
186728.000000,151.793243,
186734.000000,265.095490,
186754.000000,217.334839,
186765.000000,144.003708,
186786.000000,273.649139,
186795.000000,258.494568,
186821.000000,151.793243,
186851.000000,169.710007,
186860.000000,96.002472,
186880.000000,192.004944,
186896.000000,169.710007,
186905.000000,122.379623,
186917.000000,107.334030,
186992.000000,237.593994,
186995.000000,247.101486,
187052.000000,122.379623,
187074.000000,303.586487,
187090.000000,214.668060,
187127.000000,303.586487,
187143.000000,144.003708,
187158.000000,139.946442,
187183.000000,151.793243,
187198.000000,247.101486,
187203.000000,217.334839,
187214.000000,182.783264,
187233.000000,320.208191,
187236.000000,290.000580,
187267.000000,244.759247,
187284.000000,96.002472,
187299.000000,96.002472,
187319.000000,240.006180,
187337.000000,227.689850,
187340.000000,237.593994,
187359.000000,107.334030,
187386.000000,197.914169,
187388.000000,173.070923,
187395.000000,101.825996,
187411.000000,75.896622,
187462.000000,122.379623,
187476.000000,96.002472,
187488.000000,101.825996,
187523.000000,135.768005,
187533.000000,75.896622,
187566.000000,169.710007,
187570.000000,197.914169,
187586.000000,206.461136,
187605.000000,182.783264,
187624.000000,312.929779,
187636.000000,192.004944,
187637.000000,169.710007,
187656.000000,75.896622,
187691.000000,144.003708,
187704.000000,227.689850,
187750.000000,122.379623,
187758.000000,240.006180,
187778.000000,197.914169,
187790.000000,139.946442,
187810.000000,244.759247,
187819.000000,227.689850,
187845.000000,169.710007,
187875.000000,192.004944,
187883.000000,107.334030,
187905.000000,192.004944,
187906.000000,169.710007,
187919.000000,169.710007,
187930.000000,122.379623,
187940.000000,122.379623,
187957.000000,217.334839,
188077.000000,122.379623,
188097.000000,291.980133,
188115.000000,197.914169,
188132.000000,139.946442,
188135.000000,182.783264,
188152.000000,291.980133,
188153.000000,273.649139,
188154.000000,244.759247,
188155.000000,217.334839,
188156.000000,192.004944,
188157.000000,169.710007,
188158.000000,151.793243,
188165.000000,169.710007,
188166.000000,144.003708,
188183.000000,135.768005,
188206.000000,139.946442,
188223.000000,273.649139,
188227.000000,240.006180,
188237.000000,192.004944,
188292.000000,258.494568,
188307.000000,75.896622,
188322.000000,107.334030,
188343.000000,247.101486,
188362.000000,247.101486,
188364.000000,240.006180,
188384.000000,96.002472,
188418.000000,67.884003,
188435.000000,75.896622,
188486.000000,139.946442,
188499.000000,96.002472,
188511.000000,75.896622,
188548.000000,122.379623,
188557.000000,96.002472,
188574.000000,192.004944,
188589.000000,135.768005,
188595.000000,192.004944,
188609.000000,182.783264,
188629.000000,173.070923,
188648.000000,288.007416,
188662.000000,151.793243,
188679.000000,75.896622,
188714.000000,151.793243,
188728.000000,214.668060,
188773.000000,122.379623,
188782.000000,217.334839,
188802.000000,182.783264,
188814.000000,122.379623,
188833.000000,240.006180,
188843.000000,197.914169,
188869.000000,182.783264,
188906.000000,135.768005,
188927.000000,227.689850,
188931.000000,169.710007,
188942.000000,169.710007,
188955.000000,139.946442,
188963.000000,139.946442,
188982.000000,217.334839,
189041.000000,273.649139,
189078.000000,303.586487,
189101.000000,144.003708,
189120.000000,288.007416,
189140.000000,173.070923,
189141.000000,139.946442,
189155.000000,122.379623,
189160.000000,169.710007,
189183.000000,173.070923,
189188.000000,169.710007,
189207.000000,139.946442,
189230.000000,144.003708,
189248.000000,305.477997,
189251.000000,265.095490,
189260.000000,192.004944,
189317.000000,247.101486,
189330.000000,75.896622,
189345.000000,122.379623,
189366.000000,227.689850,
189408.000000,96.002472,
189435.000000,192.004944,
189441.000000,48.001236,
189460.000000,75.896622,
189482.000000,334.289948,
189483.000000,303.586487,
189510.000000,151.793243,
189522.000000,75.896622,
189534.000000,75.896622,
189572.000000,144.003708,
189581.000000,107.334030,
189598.000000,169.710007,
189613.000000,107.334030,
189620.000000,192.004944,
189632.000000,169.710007,
189653.000000,169.710007,
189672.000000,265.095490,
189687.000000,144.003708,
189702.000000,75.896622,
189737.000000,169.710007,
189753.000000,206.461136,
189796.000000,139.946442,
189806.000000,197.914169,
189826.000000,173.070923,
189839.000000,107.334030,
189857.000000,217.334839,
189867.000000,169.710007,
189894.000000,169.710007,
189919.000000,139.946442,
189920.000000,173.070923,
189921.000000,206.461136,
189922.000000,214.668060,
189924.000000,217.334839,
189929.000000,169.710007,
189950.000000,214.668060,
189956.000000,169.710007,
189957.000000,151.793243,
189965.000000,169.710007,
189980.000000,151.793243,
189986.000000,169.710007,
190006.000000,217.334839,
190065.000000,258.494568,
190082.000000,67.884003,
190143.000000,291.980133,
190166.000000,122.379623,
190178.000000,107.334030,
190185.000000,169.710007,
190208.000000,173.070923,
190209.000000,182.783264,
190211.000000,169.710007,
190232.000000,122.379623,
190253.000000,144.003708,
190273.000000,336.008667,
190275.000000,291.980133,
190283.000000,192.004944,
190308.000000,339.420013,
190342.000000,227.689850,
190353.000000,75.896622,
190368.000000,122.379623,
190390.000000,244.759247,
190413.000000,227.689850,
190433.000000,96.002472,
190459.000000,169.710007,
190465.000000,33.942001,
190485.000000,75.896622,
190505.000000,288.007416,
190508.000000,291.980133,
190535.000000,144.003708,
190545.000000,75.896622,
190556.000000,75.896622,
190557.000000,75.896622,
190596.000000,169.710007,
190604.000000,122.379623,
190621.000000,169.710007,
190636.000000,96.002472,
190645.000000,192.004944,
190655.000000,169.710007,
190677.000000,144.003708,
190696.000000,244.759247,
190712.000000,151.793243,
190726.000000,101.825996,
190761.000000,197.914169,
190777.000000,203.651993,
190816.000000,169.710007,
190819.000000,144.003708,
190830.000000,182.783264,
190850.000000,139.946442,
190863.000000,122.379623,
190881.000000,192.004944,
190892.000000,169.710007,
190917.000000,197.914169,
190941.000000,96.002472,
190942.000000,122.379623,
190949.000000,227.689850,
190952.000000,203.651993,
190973.000000,197.914169,
190982.000000,169.710007,
190988.000000,169.710007,
191005.000000,169.710007,
191006.000000,197.914169,
191007.000000,214.668060,
191009.000000,197.914169,
191031.000000,227.689850,
191090.000000,265.095490,
191105.000000,75.896622,
191191.000000,107.334030,
191201.000000,96.002472,
191210.000000,169.710007,
191256.000000,139.946442,
191276.000000,144.003708,
191305.000000,227.689850,
191306.000000,197.914169,
191333.000000,336.008667,
191367.000000,217.334839,
191376.000000,96.002472,
191388.000000,75.896622,
191389.000000,96.002472,
191390.000000,107.334030,
191436.000000,258.494568,
191458.000000,75.896622,
191483.000000,144.003708,
191489.000000,33.942001,
191510.000000,75.896622,
